open,close,high,low,vol,amount,year,month,day,hour,minute,datetime,volume,return
204.0,201.51,207.27,200.11,16340.0,331414016.0,2020,8,20,15,0,2020-08-20 15:00,16340.0,0.012205882352941221
202.5,204.95,205.62,201.11,10811.0,219802672.0,2020,8,21,15,0,2020-08-21 15:00,10811.0,-0.01209876543209871
206.3,197.9,207.84,196.5,20422.0,407457568.0,2020,8,24,15,0,2020-08-24 15:00,20422.0,0.04071740184197773
198.38,189.98,199.88,189.66,26476.0,513330944.0,2020,8,25,15,0,2020-08-25 15:00,26476.0,0.04234297812279467
189.66,176.4,190.92,173.51,39256.0,711521280.0,2020,8,26,15,0,2020-08-26 15:00,39256.0,0.06991458399240742
177.2,182.56,188.87,170.51,32637.0,586419648.0,2020,8,27,15,0,2020-08-27 15:00,32637.0,-0.03024830699774274
177.73,174.28,177.88,168.02,35135.0,604292864.0,2020,8,28,15,0,2020-08-28 15:00,35135.0,0.01941146683171096
173.0,170.0,177.2,170.0,22032.0,382994304.0,2020,8,31,15,0,2020-08-31 15:00,22032.0,0.017341040462427744
170.21,171.18,173.8,169.03,15941.0,273420608.0,2020,9,1,15,0,2020-09-01 15:00,15941.0,-0.005698842606192344
170.99,167.76,172.35,167.12,14696.0,248042528.0,2020,9,2,15,0,2020-09-02 15:00,14696.0,0.01888999356687536
167.9,170.09,172.56,164.28,25847.0,437472224.0,2020,9,3,15,0,2020-09-03 15:00,25847.0,-0.01304347826086955
166.78,174.53,182.3,166.78,34315.0,606661824.0,2020,9,4,15,0,2020-09-04 15:00,34315.0,-0.046468401486988845
170.4,163.52,172.8,163.52,28282.0,473534240.0,2020,9,7,15,0,2020-09-07 15:00,28282.0,0.04037558685446006
163.51,160.86,163.51,160.01,14651.0,236398576.0,2020,9,8,15,0,2020-09-08 15:00,14651.0,0.01620695981897118
159.0,160.68,165.9,155.0,22428.0,359860672.0,2020,9,9,15,0,2020-09-09 15:00,22428.0,-0.010566037735849099
162.0,157.58,165.77,157.33,14548.0,235198496.0,2020,9,10,15,0,2020-09-10 15:00,14548.0,0.027283950617283875
158.07,161.96,162.89,155.55,13741.0,219382544.0,2020,9,11,15,0,2020-09-11 15:00,13741.0,-0.02460935028784725
164.0,164.72,167.5,163.0,15502.0,256600960.0,2020,9,14,15,0,2020-09-14 15:00,15502.0,-0.004390243902439018
163.5,169.34,170.87,161.26,21914.0,366601504.0,2020,9,15,15,0,2020-09-15 15:00,21914.0,-0.035718654434250784
167.0,166.77,170.55,165.39,14205.0,237916832.0,2020,9,16,15,0,2020-09-16 15:00,14205.0,0.0013772455089819747
166.76,174.22,178.0,163.78,30093.0,518489568.0,2020,9,17,15,0,2020-09-17 15:00,30093.0,-0.04473494842887988
173.0,174.26,176.5,172.01,16299.0,283449984.0,2020,9,18,15,0,2020-09-18 15:00,16299.0,-0.007283236994219601
173.99,170.77,176.88,169.5,14331.0,246903264.0,2020,9,21,15,0,2020-09-21 15:00,14331.0,0.018506810736249203
169.98,167.65,170.71,166.68,10238.0,172589088.0,2020,9,22,15,0,2020-09-22 15:00,10238.0,0.013707494999411603
168.03,170.75,172.9,167.04,13194.0,224991488.0,2020,9,23,15,0,2020-09-23 15:00,13194.0,-0.016187585550199363
169.0,164.51,170.67,164.01,11288.0,188412128.0,2020,9,24,15,0,2020-09-24 15:00,11288.0,0.02656804733727816
165.0,162.45,165.77,161.52,8240.0,134494752.0,2020,9,25,15,0,2020-09-25 15:00,8240.0,0.015454545454545523
162.45,156.88,163.42,156.5,10276.0,163307680.0,2020,9,28,15,0,2020-09-28 15:00,10276.0,0.03428747306863646
157.9,161.36,162.58,157.02,8755.0,140840144.0,2020,9,29,15,0,2020-09-29 15:00,8755.0,-0.021912602913236275
162.11,160.19,163.5,159.8,6035.0,97405880.0,2020,9,30,15,0,2020-09-30 15:00,6035.0,0.011843809758805847
164.0,163.73,164.98,163.07,6987.0,114628816.0,2020,10,9,15,0,2020-10-09 15:00,6987.0,0.0016463414634146965
164.94,174.3,175.65,164.03,20653.0,354017696.0,2020,10,12,15,0,2020-10-12 15:00,20653.0,-0.056747908330302015
174.3,171.9,174.3,170.66,12733.0,218964464.0,2020,10,13,15,0,2020-10-13 15:00,12733.0,0.01376936316695356
171.0,168.35,172.74,168.28,9564.0,161956272.0,2020,10,14,15,0,2020-10-14 15:00,9564.0,0.015497076023391846
167.98,169.17,175.0,167.69,14965.0,257138992.0,2020,10,15,15,0,2020-10-15 15:00,14965.0,-0.007084176687700903
170.49,171.4,173.98,170.0,12265.0,210804064.0,2020,10,16,15,0,2020-10-16 15:00,12265.0,-0.005337556454924022
172.2,182.71,186.37,172.2,35739.0,647545216.0,2020,10,19,15,0,2020-10-19 15:00,35739.0,-0.061033681765389196
181.45,182.96,185.88,178.53,20336.0,368933504.0,2020,10,20,15,0,2020-10-20 15:00,20336.0,-0.008321851749793439
182.69,186.4,187.01,178.3,25549.0,469257184.0,2020,10,21,15,0,2020-10-21 15:00,25549.0,-0.020307624938420317
186.0,179.18,189.98,179.08,22442.0,414769856.0,2020,10,22,15,0,2020-10-22 15:00,22442.0,0.03666666666666663
179.51,172.01,180.2,172.01,21282.0,373336864.0,2020,10,23,15,0,2020-10-23 15:00,21282.0,0.04178040220600524
170.02,169.8,172.9,166.56,12594.0,214092032.0,2020,10,26,15,0,2020-10-26 15:00,12594.0,0.0012939654158334246
169.88,187.43,190.39,168.88,29218.0,525108704.0,2020,10,27,15,0,2020-10-27 15:00,29218.0,-0.10330821756534031
187.0,183.89,190.04,182.72,20885.0,388663712.0,2020,10,28,15,0,2020-10-28 15:00,20885.0,0.016631016042780822
181.02,183.12,186.82,181.0,17467.0,321515616.0,2020,10,29,15,0,2020-10-29 15:00,17467.0,-0.011600928074245908
183.43,187.08,193.88,183.43,30452.0,576442880.0,2020,10,30,15,0,2020-10-30 15:00,30452.0,-0.019898598920569183
187.01,184.11,193.38,181.08,20267.0,377113856.0,2020,11,2,15,0,2020-11-02 15:00,20267.0,0.015507192128763047
185.95,184.92,190.66,183.03,20357.0,380681728.0,2020,11,3,15,0,2020-11-03 15:00,20357.0,0.005539123420274274
186.0,178.93,187.93,178.0,20865.0,379571008.0,2020,11,4,15,0,2020-11-04 15:00,20865.0,0.03801075268817201
182.0,183.38,184.63,179.13,14508.0,264304848.0,2020,11,5,15,0,2020-11-05 15:00,14508.0,-0.007582417582417557
183.3,188.7,192.15,182.66,23664.0,445176000.0,2020,11,6,15,0,2020-11-06 15:00,23664.0,-0.029459901800327207
190.02,197.18,202.99,190.0,37004.0,727637120.0,2020,11,9,15,0,2020-11-09 15:00,37004.0,-0.03768024418482263
193.22,188.35,193.22,187.5,24907.0,473495392.0,2020,11,10,15,0,2020-11-10 15:00,24907.0,0.02520443018321087
186.0,179.0,188.29,179.0,18596.0,340231136.0,2020,11,11,15,0,2020-11-11 15:00,18596.0,0.03763440860215054
181.0,181.08,183.68,179.51,10089.0,182876832.0,2020,11,12,15,0,2020-11-12 15:00,10089.0,-0.00044198895027631216
180.0,179.2,181.79,175.8,10575.0,189170816.0,2020,11,13,15,0,2020-11-13 15:00,10575.0,0.004444444444444508
179.58,173.32,182.18,172.51,15178.0,266345072.0,2020,11,16,15,0,2020-11-16 15:00,15178.0,0.03485911571444492
174.0,171.0,175.0,167.11,13862.0,235107824.0,2020,11,17,15,0,2020-11-17 15:00,13862.0,0.017241379310344827
170.77,170.32,172.99,168.08,8903.0,151845824.0,2020,11,18,15,0,2020-11-18 15:00,8903.0,0.0026351232652106166
169.0,171.17,172.5,166.71,7527.0,128333448.0,2020,11,19,15,0,2020-11-19 15:00,7527.0,-0.012840236686390458
171.5,169.77,173.3,169.47,6598.0,112634072.0,2020,11,20,15,0,2020-11-20 15:00,6598.0,0.010087463556851252
168.65,168.88,170.67,166.78,7563.0,127418448.0,2020,11,23,15,0,2020-11-23 15:00,7563.0,-0.0013637711236287563
168.88,169.62,172.84,168.66,8907.0,152141472.0,2020,11,24,15,0,2020-11-24 15:00,8907.0,-0.004381809568924734
169.62,166.91,170.31,166.81,7338.0,123318432.0,2020,11,25,15,0,2020-11-25 15:00,7338.0,0.015976889517745594
166.92,163.0,168.37,162.82,9455.0,155403088.0,2020,11,26,15,0,2020-11-26 15:00,9455.0,0.02348430385813556
162.0,163.99,164.78,161.24,6676.0,108867920.0,2020,11,27,15,0,2020-11-27 15:00,6676.0,-0.012283950617284007
165.0,166.28,168.66,164.1,9071.0,151069920.0,2020,11,30,15,0,2020-11-30 15:00,9071.0,-0.007757575757575764
165.03,166.43,167.78,165.03,6502.0,108237624.0,2020,12,1,15,0,2020-12-01 15:00,6502.0,-0.008483306065563872
166.76,170.0,171.69,166.76,11446.0,194472000.0,2020,12,2,15,0,2020-12-02 15:00,11446.0,-0.01942911969297199
168.9,167.92,169.99,167.01,8249.0,138625280.0,2020,12,3,15,0,2020-12-03 15:00,8249.0,0.0058022498519835295
167.99,166.42,169.85,166.01,6733.0,112593680.0,2020,12,4,15,0,2020-12-04 15:00,6733.0,0.009345794392523492
168.36,166.66,170.89,166.55,6808.0,114713880.0,2020,12,7,15,0,2020-12-07 15:00,6808.0,0.010097410311237924
166.1,161.0,168.5,160.0,14693.0,240452048.0,2020,12,8,15,0,2020-12-08 15:00,14693.0,0.030704394942805507
161.0,159.0,162.45,158.33,8341.0,133898304.0,2020,12,9,15,0,2020-12-09 15:00,8341.0,0.012422360248447204
159.12,158.6,161.83,158.19,6805.0,108771408.0,2020,12,10,15,0,2020-12-10 15:00,6805.0,0.0032679738562092146
162.0,163.22,165.0,160.3,11217.0,182297616.0,2020,12,11,15,0,2020-12-11 15:00,11217.0,-0.007530864197530857
162.0,160.43,163.0,159.0,6873.0,110229344.0,2020,12,14,15,0,2020-12-14 15:00,6873.0,0.009691358024691316
160.5,159.25,160.96,158.84,5062.0,80839624.0,2020,12,15,15,0,2020-12-15 15:00,5062.0,0.00778816199376947
159.25,157.63,159.6,157.01,6474.0,102270520.0,2020,12,16,15,0,2020-12-16 15:00,6474.0,0.010172684458398773
156.13,158.15,158.51,154.1,9600.0,149935504.0,2020,12,17,15,0,2020-12-17 15:00,9600.0,-0.012937936335105427
159.68,159.66,162.5,158.69,7365.0,118042168.0,2020,12,18,15,0,2020-12-18 15:00,7365.0,0.00012525050100206807
160.5,162.06,163.6,157.66,7971.0,129172224.0,2020,12,21,15,0,2020-12-21 15:00,7971.0,-0.009719626168224313
162.0,157.98,163.5,157.58,7143.0,114812480.0,2020,12,22,15,0,2020-12-22 15:00,7143.0,0.024814814814814876
156.56,158.0,159.94,155.17,8206.0,128919024.0,2020,12,23,15,0,2020-12-23 15:00,8206.0,-0.009197751660705146
158.0,155.02,159.77,154.55,7530.0,117707952.0,2020,12,24,15,0,2020-12-24 15:00,7530.0,0.01886075949367082
154.99,149.5,155.9,149.48,11791.0,178179488.0,2020,12,25,15,0,2020-12-25 15:00,11791.0,0.035421640105813335
149.29,137.01,149.5,137.0,18505.0,259053264.0,2020,12,28,15,0,2020-12-28 15:00,18505.0,0.08225601178913525
136.96,137.78,140.51,136.08,9415.0,130509344.0,2020,12,29,15,0,2020-12-29 15:00,9415.0,-0.00598714953271023
139.49,141.39,144.0,138.0,8466.0,119320440.0,2020,12,30,15,0,2020-12-30 15:00,8466.0,-0.01362104810380656
141.3,146.78,147.2,140.8,9879.0,143369600.0,2020,12,31,15,0,2020-12-31 15:00,9879.0,-0.038782731776362274
146.78,147.58,149.0,145.0,8975.0,131911440.0,2021,1,4,15,0,2021-01-04 15:00,8975.0,-0.0054503338329473456
146.88,152.95,154.49,146.44,14799.0,224699808.0,2021,1,5,15,0,2021-01-05 15:00,14799.0,-0.0413262527233115
151.01,150.1,156.0,149.11,10384.0,157656608.0,2021,1,6,15,0,2021-01-06 15:00,10384.0,0.006026090987351808
149.78,143.25,149.98,141.51,10810.0,156404576.0,2021,1,7,15,0,2021-01-07 15:00,10810.0,0.043597276004807055
143.9,146.48,147.46,142.0,6876.0,100091952.0,2021,1,8,15,0,2021-01-08 15:00,6876.0,-0.017929117442668407
145.51,152.12,155.99,145.4,13277.0,203070112.0,2021,1,11,15,0,2021-01-11 15:00,13277.0,-0.045426431173115345
150.59,152.33,154.43,149.5,8258.0,125728800.0,2021,1,12,15,0,2021-01-12 15:00,8258.0,-0.011554552095092695
151.93,149.61,153.55,147.1,11165.0,166817184.0,2021,1,13,15,0,2021-01-13 15:00,11165.0,0.01527019021917984
147.6,159.73,163.96,147.6,28150.0,446309216.0,2021,1,14,15,0,2021-01-14 15:00,28150.0,-0.08218157181571813
159.0,155.1,162.5,153.96,17419.0,273870656.0,2021,1,15,15,0,2021-01-15 15:00,17419.0,0.02452830188679249
154.0,154.89,158.5,151.0,11489.0,178673008.0,2021,1,18,15,0,2021-01-18 15:00,11489.0,-0.00577922077922069
153.35,150.18,158.96,150.06,14257.0,219647280.0,2021,1,19,15,0,2021-01-19 15:00,14257.0,0.020671666123247393
148.3,144.4,149.08,143.43,21516.0,313031808.0,2021,1,20,15,0,2021-01-20 15:00,21516.0,0.026298044504383045
151.0,170.0,172.0,151.0,51861.0,855545600.0,2021,1,21,15,0,2021-01-21 15:00,51861.0,-0.12582781456953643
166.1,162.36,169.0,161.8,27149.0,446876704.0,2021,1,22,15,0,2021-01-22 15:00,27149.0,0.022516556291390613
161.2,172.78,174.75,158.48,35698.0,606605312.0,2021,1,25,15,0,2021-01-25 15:00,35698.0,-0.07183622828784128
172.4,171.01,180.79,170.4,27876.0,489800096.0,2021,1,26,15,0,2021-01-26 15:00,27876.0,0.008062645011601014
171.72,165.62,175.09,163.71,19001.0,317162880.0,2021,1,27,15,0,2021-01-27 15:00,19001.0,0.035522944327975745
161.1,166.0,172.24,161.1,14777.0,247506704.0,2021,1,28,15,0,2021-01-28 15:00,14777.0,-0.03041589075108632
166.59,153.6,167.99,152.0,22357.0,352210464.0,2021,1,29,15,0,2021-01-29 15:00,22357.0,0.0779758688996939
150.5,150.99,156.54,149.35,12075.0,182100416.0,2021,2,1,15,0,2021-02-01 15:00,12075.0,-0.0032558139534884325
151.99,147.69,152.5,147.09,10891.0,161694576.0,2021,2,2,15,0,2021-02-02 15:00,10891.0,0.028291334956247194
147.44,144.13,149.97,144.1,10165.0,148304544.0,2021,2,3,15,0,2021-02-03 15:00,10165.0,0.022449810092240927
143.94,141.06,145.75,138.28,12687.0,178938784.0,2021,2,4,15,0,2021-02-04 15:00,12687.0,0.020008336807002886
141.34,137.89,143.6,137.81,7471.0,104680848.0,2021,2,5,15,0,2021-02-05 15:00,7471.0,0.02440922597990673
138.0,138.91,139.88,136.12,7839.0,108578728.0,2021,2,8,15,0,2021-02-08 15:00,7839.0,-0.0065942028985506995
138.91,145.3,148.0,138.91,10939.0,158616752.0,2021,2,9,15,0,2021-02-09 15:00,10939.0,-0.04600100784680739
147.5,145.84,147.5,143.6,9540.0,139304784.0,2021,2,10,15,0,2021-02-10 15:00,9540.0,0.01125423728813557
146.0,150.02,152.85,146.0,11837.0,177640976.0,2021,2,18,15,0,2021-02-18 15:00,11837.0,-0.027534246575342536
149.49,151.27,151.55,147.02,7091.0,105722584.0,2021,2,19,15,0,2021-02-19 15:00,7091.0,-0.011907150979998669
151.25,148.07,154.9,148.0,9428.0,142634816.0,2021,2,22,15,0,2021-02-22 15:00,9428.0,0.0210247933884298
147.46,145.75,148.71,145.02,6409.0,93924096.0,2021,2,23,15,0,2021-02-23 15:00,6409.0,0.011596365115963705
145.77,145.68,149.93,145.21,7937.0,116847376.0,2021,2,24,15,0,2021-02-24 15:00,7937.0,0.0006174109899156438
146.0,140.88,147.46,140.31,9471.0,134893712.0,2021,2,25,15,0,2021-02-25 15:00,9471.0,0.035068493150684964
138.93,144.02,145.0,137.19,10321.0,144974096.0,2021,2,26,15,0,2021-02-26 15:00,10321.0,-0.03663715540200103
144.8,153.77,154.89,144.02,18326.0,275750592.0,2021,3,1,15,0,2021-03-01 15:00,18326.0,-0.061947513812154686
154.31,154.34,156.36,151.69,11013.0,169657056.0,2021,3,2,15,0,2021-03-02 15:00,11013.0,-0.00019441384226557667
152.8,155.7,157.89,150.21,10234.0,158457984.0,2021,3,3,15,0,2021-03-03 15:00,10234.0,-0.018979057591622887
154.49,153.98,157.98,152.85,7532.0,116510448.0,2021,3,4,15,0,2021-03-04 15:00,7532.0,0.0033011845426889723
152.14,152.91,154.22,147.8,9349.0,141515600.0,2021,3,5,15,0,2021-03-05 15:00,9349.0,-0.005061127908505392
154.0,156.71,158.68,151.3,16893.0,264234976.0,2021,3,8,15,0,2021-03-08 15:00,16893.0,-0.01759740259740265
154.87,158.1,163.96,149.0,17838.0,283495488.0,2021,3,9,15,0,2021-03-09 15:00,17838.0,-0.020856201975850648
162.9,158.25,163.9,157.62,12536.0,201082432.0,2021,3,10,15,0,2021-03-10 15:00,12536.0,0.028545119705340734
157.5,162.3,163.79,155.12,12452.0,200697504.0,2021,3,11,15,0,2021-03-11 15:00,12452.0,-0.03047619047619055
161.5,153.0,167.77,153.0,20553.0,332095520.0,2021,3,12,15,0,2021-03-12 15:00,20553.0,0.05263157894736842
150.28,146.58,152.9,146.0,13633.0,201715408.0,2021,3,15,15,0,2021-03-15 15:00,13633.0,0.024620708011711397
148.9,147.2,149.5,145.72,5164.0,75975408.0,2021,3,16,15,0,2021-03-16 15:00,5164.0,0.011417058428475601
146.0,145.2,149.4,144.45,6937.0,101802312.0,2021,3,17,15,0,2021-03-17 15:00,6937.0,0.005479452054794599
144.6,144.22,146.38,144.1,4843.0,70222472.0,2021,3,18,15,0,2021-03-18 15:00,4843.0,0.0026279391424619326
144.79,146.97,146.97,141.36,5559.0,80852840.0,2021,3,19,15,0,2021-03-19 15:00,5559.0,-0.015056288417708454
146.7,147.25,148.18,145.2,3880.0,56955748.0,2021,3,22,15,0,2021-03-22 15:00,3880.0,-0.0037491479209271397
147.22,144.2,149.69,143.01,5418.0,79032080.0,2021,3,23,15,0,2021-03-23 15:00,5418.0,0.020513517185165128
143.1,141.4,144.7,141.26,4048.0,57680480.0,2021,3,24,15,0,2021-03-24 15:00,4048.0,0.011879804332634442
141.05,141.2,142.88,140.31,2991.0,42350752.0,2021,3,25,15,0,2021-03-25 15:00,2991.0,-0.0010634526763557408
142.01,142.84,143.25,141.34,3404.0,48481112.0,2021,3,26,15,0,2021-03-26 15:00,3404.0,-0.005844658826843268
143.0,140.5,143.96,140.3,4364.0,61974872.0,2021,3,29,15,0,2021-03-29 15:00,4364.0,0.017482517482517484
139.5,140.19,141.58,139.5,2779.0,39013688.0,2021,3,30,15,0,2021-03-30 15:00,2779.0,-0.004946236559139769
140.08,140.89,141.39,139.28,2537.0,35685444.0,2021,3,31,15,0,2021-03-31 15:00,2537.0,-0.0057824100513990135
141.55,143.19,145.18,141.42,4725.0,67767608.0,2021,4,1,15,0,2021-04-01 15:00,4725.0,-0.0115860120098904
144.69,146.01,148.0,143.55,6447.0,94381920.0,2021,4,2,15,0,2021-04-02 15:00,6447.0,-0.009122952519178888
147.0,144.0,147.3,143.67,3961.0,57237160.0,2021,4,6,15,0,2021-04-06 15:00,3961.0,0.02040816326530612
144.24,143.3,144.24,142.01,3063.0,43828984.0,2021,4,7,15,0,2021-04-07 15:00,3063.0,0.006516916250693273
143.27,141.7,144.8,141.68,3830.0,54841984.0,2021,4,8,15,0,2021-04-08 15:00,3830.0,0.010958330425071694
141.41,142.0,142.0,139.86,5162.0,72607568.0,2021,4,9,15,0,2021-04-09 15:00,5162.0,-0.004172265044904911
141.99,139.18,142.75,139.02,3964.0,55555952.0,2021,4,12,15,0,2021-04-12 15:00,3964.0,0.019790126065215876
138.38,138.59,139.83,138.11,3239.0,44964180.0,2021,4,13,15,0,2021-04-13 15:00,3239.0,-0.0015175603410898103
138.59,139.11,140.56,138.31,3212.0,44719184.0,2021,4,14,15,0,2021-04-14 15:00,3212.0,-0.0037520744642471336
138.96,131.3,138.96,127.0,11694.0,153899744.0,2021,4,15,15,0,2021-04-15 15:00,11694.0,0.05512377662636727
131.0,131.28,131.98,127.8,8124.0,105384464.0,2021,4,16,15,0,2021-04-16 15:00,8124.0,-0.0021374045801526805
131.39,132.46,133.25,129.67,7605.0,100223672.0,2021,4,19,15,0,2021-04-19 15:00,7605.0,-0.008143694345079699
132.5,128.63,132.54,128.56,9763.0,126968784.0,2021,4,20,15,0,2021-04-20 15:00,9763.0,0.029207547169811356
128.0,130.0,131.53,127.8,5439.0,70574280.0,2021,4,21,15,0,2021-04-21 15:00,5439.0,-0.015625
129.99,130.6,131.48,129.55,5179.0,67732864.0,2021,4,22,15,0,2021-04-22 15:00,5179.0,-0.004692668666820411
130.0,129.96,131.87,129.38,4830.0,63119968.0,2021,4,23,15,0,2021-04-23 15:00,4830.0,0.0003076923076922465
130.0,129.9,132.18,128.91,5820.0,76056920.0,2021,4,26,15,0,2021-04-26 15:00,5820.0,0.0007692307692307255
128.81,119.4,128.81,119.21,18034.0,221393712.0,2021,4,27,15,0,2021-04-27 15:00,18034.0,0.07305333436844963
120.51,118.2,120.6,116.58,12279.0,144426128.0,2021,4,28,15,0,2021-04-28 15:00,12279.0,0.019168533731640545
117.5,116.25,120.47,116.02,8296.0,97531824.0,2021,4,29,15,0,2021-04-29 15:00,8296.0,0.010638297872340425
116.75,111.69,116.75,111.11,13945.0,157212288.0,2021,4,30,15,0,2021-04-30 15:00,13945.0,0.04334047109207711
112.39,110.74,112.39,109.5,8668.0,95710488.0,2021,5,6,15,0,2021-05-06 15:00,8668.0,0.014681021443188946
110.83,106.71,111.48,106.66,8068.0,87517304.0,2021,5,7,15,0,2021-05-07 15:00,8068.0,0.03717405034737891
106.8,105.3,108.3,104.65,7258.0,77020384.0,2021,5,10,15,0,2021-05-10 15:00,7258.0,0.014044943820224719
105.81,111.02,113.0,105.48,10834.0,119885632.0,2021,5,11,15,0,2021-05-11 15:00,10834.0,-0.04923920234382378
110.77,109.81,111.81,107.84,5424.0,59294772.0,2021,5,12,15,0,2021-05-12 15:00,5424.0,0.008666606481899375
109.66,114.75,120.42,109.0,17452.0,203368448.0,2021,5,13,15,0,2021-05-13 15:00,17452.0,-0.046416195513405104
113.0,114.05,114.5,112.3,8305.0,94150568.0,2021,5,14,15,0,2021-05-14 15:00,8305.0,-0.009292035398230064
113.56,112.26,115.9,112.22,7256.0,82320304.0,2021,5,17,15,0,2021-05-17 15:00,7256.0,0.011447692849594902
114.5,114.17,116.19,113.0,6895.0,79073376.0,2021,5,18,15,0,2021-05-18 15:00,6895.0,0.0028820960698689806
113.17,112.66,114.5,112.0,4390.0,49627432.0,2021,5,19,15,0,2021-05-19 15:00,4390.0,0.004506494654060308
113.0,113.37,116.39,112.69,5297.0,60636568.0,2021,5,20,15,0,2021-05-20 15:00,5297.0,-0.003274336283185881
113.36,112.84,114.46,112.43,4269.0,48341060.0,2021,5,21,15,0,2021-05-21 15:00,4269.0,0.004587155963302717
112.08,112.49,113.02,110.05,5793.0,64585332.0,2021,5,24,15,0,2021-05-24 15:00,5793.0,-0.003658101356174131
112.0,114.07,114.68,112.0,6893.0,78344160.0,2021,5,25,15,0,2021-05-25 15:00,6893.0,-0.018482142857142798
114.43,114.22,116.0,114.05,6246.0,71865064.0,2021,5,26,15,0,2021-05-26 15:00,6246.0,0.0018351830813598527
114.0,118.29,119.39,113.41,13064.0,153616064.0,2021,5,27,15,0,2021-05-27 15:00,13064.0,-0.037631578947368474
117.7,115.35,117.7,115.04,8654.0,100618880.0,2021,5,28,15,0,2021-05-28 15:00,8654.0,0.01996601529311817
115.88,118.65,118.86,115.8,8777.0,103292960.0,2021,5,31,15,0,2021-05-31 15:00,8777.0,-0.023904038660683555
119.58,124.6,127.71,119.58,22004.0,275314464.0,2021,6,1,15,0,2021-06-01 15:00,22004.0,-0.04198026425823713
122.8,123.25,125.46,121.81,10849.0,133673160.0,2021,6,2,15,0,2021-06-02 15:00,10849.0,-0.003664495114006538
124.25,122.1,124.59,121.0,7597.0,93199832.0,2021,6,3,15,0,2021-06-03 15:00,7597.0,0.0173038229376258
121.79,119.77,123.66,119.21,9614.0,116290240.0,2021,6,4,15,0,2021-06-04 15:00,9614.0,0.016585926594958618
121.0,121.14,125.76,120.5,10549.0,129363984.0,2021,6,7,15,0,2021-06-07 15:00,10549.0,-0.0011570247933884344
120.7,117.36,120.95,116.7,10551.0,125057104.0,2021,6,8,15,0,2021-06-08 15:00,10551.0,0.027671913835956945
118.0,117.25,119.72,117.03,7296.0,86072960.0,2021,6,9,15,0,2021-06-09 15:00,7296.0,0.006355932203389831
118.01,121.26,122.0,116.78,11972.0,143098896.0,2021,6,10,15,0,2021-06-10 15:00,11972.0,-0.027540038979747477
121.81,117.11,121.88,116.93,11072.0,130870576.0,2021,6,11,15,0,2021-06-11 15:00,11072.0,0.03858468106066828
117.0,119.25,121.38,115.99,11627.0,138567408.0,2021,6,15,15,0,2021-06-15 15:00,11627.0,-0.019230769230769232
119.2,118.7,123.38,117.88,11084.0,133610016.0,2021,6,16,15,0,2021-06-16 15:00,11084.0,0.0041946308724832215
118.71,125.5,127.99,117.7,23019.0,283860960.0,2021,6,17,15,0,2021-06-17 15:00,23019.0,-0.05719821413528773
124.32,123.83,126.5,123.11,13163.0,163712560.0,2021,6,18,15,0,2021-06-18 15:00,13163.0,0.0039414414414414
124.0,126.8,128.55,123.0,13589.0,171698400.0,2021,6,21,15,0,2021-06-21 15:00,13589.0,-0.0225806451612903
127.01,124.11,128.5,123.8,11870.0,148764912.0,2021,6,22,15,0,2021-06-22 15:00,11870.0,0.022832847807259315
125.26,131.0,133.87,125.0,25905.0,340237504.0,2021,6,23,15,0,2021-06-23 15:00,25905.0,-0.04582468465591565
129.36,135.75,138.88,129.2,25901.0,349346208.0,2021,6,24,15,0,2021-06-24 15:00,25901.0,-0.04939703153988857
135.77,134.8,137.18,131.81,16825.0,225925712.0,2021,6,25,15,0,2021-06-25 15:00,16825.0,0.0071444354422921024
133.5,134.12,136.78,132.36,13881.0,186610224.0,2021,6,28,15,0,2021-06-28 15:00,13881.0,-0.004644194756554341
135.03,135.3,139.3,132.53,17869.0,244405952.0,2021,6,29,15,0,2021-06-29 15:00,17869.0,-0.0019995556542991206
135.7,138.2,139.95,133.8,19137.0,263715248.0,2021,6,30,15,0,2021-06-30 15:00,19137.0,-0.018422991893883568
137.15,133.6,138.2,133.11,17038.0,231268416.0,2021,7,1,15,0,2021-07-01 15:00,17038.0,0.025884068538097056
132.82,127.42,134.39,127.2,14337.0,185357744.0,2021,7,2,15,0,2021-07-02 15:00,14337.0,0.04065652763138075
128.08,134.2,134.78,128.08,16949.0,224800592.0,2021,7,5,15,0,2021-07-05 15:00,16949.0,-0.04778263585259194
134.2,128.48,135.88,126.66,17495.0,227716416.0,2021,7,6,15,0,2021-07-06 15:00,17495.0,0.04262295081967213
127.43,131.3,131.49,127.18,9247.0,120028336.0,2021,7,7,15,0,2021-07-07 15:00,9247.0,-0.030369614690418302
132.18,132.45,134.2,129.7,12594.0,166583968.0,2021,7,8,15,0,2021-07-08 15:00,12594.0,-0.00204266908760767
133.94,134.39,138.5,133.39,20588.0,281001408.0,2021,7,9,15,0,2021-07-09 15:00,20588.0,-0.003359713304464601
134.01,131.81,134.01,129.0,15735.0,206660336.0,2021,7,12,15,0,2021-07-12 15:00,15735.0,0.016416685321990813
131.8,126.61,132.68,126.51,16456.0,211046176.0,2021,7,13,15,0,2021-07-13 15:00,16456.0,0.03937784522003043
126.65,121.2,127.1,121.19,14435.0,177511104.0,2021,7,14,15,0,2021-07-14 15:00,14435.0,0.043031977891827895
121.0,119.0,121.56,117.82,9370.0,111578280.0,2021,7,15,15,0,2021-07-15 15:00,9370.0,0.01652892561983471
